10000.1	2.50095
10000.1	2.5009
10000.1	2.50091
10000.1	2.50085
10000.1	2.50084
10000.1	2.50078
10000.1	2.50089
10000.1	2.50084
10000.1	2.50085
10000.1	2.5008
10000.1	2.50084
10000.1	2.5008
10000.1	2.50075
10000.1	2.50094
10000.1	2.50077
10000.1	2.50078
10000.1	2.50089
10000.1	2.50081
10000.1	2.50086
10000.1	2.50091
10000.1	2.50074
10000.1	2.50092
10000.1	2.50079
10000.1	2.50076
10000.1	2.50085
10000.1	2.5007
10000.1	2.50089
10000.1	2.50084
10000.1	2.50077
10000.1	2.50091
10000.1	2.50071
10000.1	2.50083
10000.1	2.5008
10000.1	2.50081
10000.1	2.5007
10000.1	2.50074
10000.1	2.50077
10000.1	2.50073
10000.1	2.5009
10000.1	2.50083
10000.1	2.50069
10000.1	2.50071
10000.1	2.50081
10000.1	2.5007
10000.1	2.50072
10000.1	2.50094
10000.1	2.50089
10000.1	2.50084
10000.1	2.50082
10000.1	2.50075
10000.1	2.5008
10000.1	2.50095
10000.1	2.50086
10000.1	2.50072
10000.1	2.50089
10000.1	2.50088
10000.1	2.50091
10000.1	2.50084
10000.1	2.50072
10000.1	2.50078
10000.1	2.50072
10000.1	2.50068
10000.1	2.5008
10000.1	2.5007
10000.1	2.50076
10000.1	2.50068
10000.1	2.50079
10000.1	2.50077
10000.1	2.50087
10000.1	2.50077
10000.1	2.50077
10000.1	2.50082
10000.1	2.5008
10000.1	2.50075
10000.1	2.50074
10000.1	2.50087
10000.1	2.50082
10000.1	2.50084
10000.1	2.50093
10000.1	2.50079
10000.1	2.50082
10000.1	2.50082
10000.1	2.50088
10000.1	2.50078
10000.1	2.50076
10000.1	2.50089
10000.1	2.50086
10000.1	2.50086
10000.1	2.50088
10000.1	2.50085
10000.1	2.50082
10000.1	2.50073
10000.1	2.50078
10000.1	2.50077
10000.1	2.5008
10000.1	2.50073
10000.1	2.50058
10000.1	2.50078
10000.1	2.50076
10000.1	2.50082
10000.1	2.50087
10000.1	2.5008
10000.1	2.5007
10000.1	2.50072
10000.1	2.50088
10000.1	2.5008
10000.1	2.50071
10000.1	2.50087
10000.1	2.50088
10000.1	2.50079
10000.1	2.50089
10000.1	2.50085
10000.1	2.50086
10000.1	2.50095
10000.1	2.50077
10000.1	2.50082
10000.1	2.50091
10000.1	2.50077
10000.1	2.50092
10000.1	2.50085
10000.1	2.50086
10000.1	2.5009
10000.1	2.50091
10000.1	2.50078
10000.1	2.50084
10000.1	2.50089
10000.1	2.5009
10000.1	2.50097
10000.1	2.50085
10000.1	2.50099
10000.1	2.50086
10000.1	2.50092
10000.1	2.5009
10000.1	2.50084
10000.1	2.50082
10000.1	2.50079
10000.1	2.50085
10000.1	2.5008
10000.1	2.50075
10000.1	2.50081
10000.1	2.5007
10000.1	2.5008
10000.1	2.50096
10000.1	2.50093
10000.1	2.50077
10000.1	2.50092
10000.1	2.50088
10000.1	2.50091
10000.1	2.50091
10000.1	2.50092
10000.1	2.50086
10000.1	2.50083
10000.1	2.50084
10000.1	2.50085
10000.1	2.50083
10000.1	2.50087
10000.1	2.50079
10000.1	2.50097
10000.1	2.50089
10000.1	2.50104
10000.1	2.50097
10000.1	2.50094
10000.1	2.50099
10000.1	2.50093
10000.1	2.50079
10000.1	2.50085
10000.1	2.50091
10000.1	2.50097
10000.1	2.50092
10000.1	2.50082
10000.1	2.50092
10000.1	2.50078
10000.1	2.50095
10000.1	2.50087
10000.1	2.50097
10000.1	2.50089
10000.1	2.50092
10000.1	2.50089
10000.1	2.50088
10000.1	2.50084
10000.1	2.50079
10000.1	2.50091
10000.1	2.50098
10000.1	2.50104
10000.1	2.5009
10000.1	2.50108
10000.1	2.50086
10000.1	2.50093
10000.1	2.50088
10000.1	2.50092
10000.1	2.50104
10000.1	2.50092
10000.1	2.5009
10000.1	2.50095
10000.1	2.50083
10000.1	2.50091
10000.1	2.50086
10000.1	2.50093
10000.1	2.50083
10000.1	2.50086
10000.1	2.50082
